course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated
CRS_2128,JS Closures – Zero to Mastery Guide,https://www.kaggle.com/learn/js-closures-zero-to-mastery-guide-526,Kaggle,JavaScript,Beginner,374678,40296,4.8,27,3.6,Fun Fun Function,Hindi,"symbols,variables,dom manipulation,higher order functions,web apis,macrotasks",Interactive,Full-Stack Developer Path,PL_006,1,0.2154,2024
CRS_2129,Complete JS Design Patterns Course,https://www.udemy.com/course/complete-js-design-patterns-course-110/,Udemy,JavaScript,Advanced,118371,17928,4.7,72,14.3,Brad Traversy,English,"json,hoisting,let const,promises,bubbling,modules,jsdoc",Video,Full-Stack Developer Path,PL_006,3,0.1417,2024
CRS_2130,Modern JavaScript: Security,https://www.udemy.com/course/modern-javascript-security-211/,Udemy,JavaScript,Intermediate,315709,46526,4.8,205,27.1,Lydia Hallie,English,"local storage,package.json,json,web apis,loops,event listeners,classes,memoization",Video,Full-Stack Developer Path,PL_006,2,0.2168,2024
CRS_2131,Mastering JS Design Patterns,https://www.udemy.com/course/mastering-js-design-patterns-471/,Udemy,JavaScript,Intermediate,720000,171676,4.8,43,5.5,Colt Steele,English,"prototype,local storage,package.json,jsdoc,async await,weakmap,this keyword,currying,try catch",Interactive,Full-Stack Developer Path,PL_006,2,0.3423,2025
CRS_2132,Complete JS Security Course,https://www.mygreatlearning.com/academy/complete-js-security-course-494,Great Learning,JavaScript,Beginner,966849,204608,4.6,13,2.8,Akshay Saini,English,"memory leaks,microtasks,event listeners,rest parameters,event delegation,mocha,fetch api",Interactive,Full-Stack Developer Path,PL_006,1,0.304,2024
CRS_2133,Advanced JS: ES6+ Features,https://explore.skillbuilder.aws/learn/course/advanced-js-es6-features-501,AWS Training,JavaScript,Advanced,116074,5801,4.8,180,42.5,Fun Fun Function,English,"data types,pure functions,module,events,websockets,spread operator",Video,Full-Stack Developer Path,PL_006,3,0.1718,2023
CRS_2134,Advanced JS: Prototype & Classes,https://www.coursera.org/learn/advanced-js-prototype-classes-773,Coursera,JavaScript,Intermediate,93368,19080,4.5,112,6.4,Jonas Schmedtmann,English,"closures,arrow functions,testing,regex,observer,operators,memory leaks,control flow",Article,Full-Stack Developer Path,PL_006,2,0.061,2024
CRS_2135,Mastering JS Modules,https://www.geeksforgeeks.org/courses/mastering-js-modules-239,GeeksforGeeks,JavaScript,Beginner,376099,60850,4.9,127,12.5,Kevin Powell,Hindi,"indexed db,modules,singleton,control flow,capturing,performance,immutability,node.js",Video,Full-Stack Developer Path,PL_006,1,0.272,2025
CRS_2136,Advanced JS: Closures,https://www.simplilearn.com/courses/advanced-js-closures-232,Simplilearn,JavaScript,Beginner,200640,29404,4.5,35,4.6,Brad Traversy,English,"es6,jest,event delegation,websockets,npm",Interactive,Full-Stack Developer Path,PL_006,1,0.0759,2025
CRS_2137,Complete JS Memory Management Course,https://www.deeplearning.ai/short-courses/complete-js-memory-management-course-499/,DeepLearning.AI,JavaScript,All Levels,368098,49554,4.5,248,36.7,Fireship,English,"let const,node.js,modules,rest parameters,loops,event listeners,arrow functions,error handling,web apis",Bootcamp,Full-Stack Developer Path,PL_006,2,0.1025,2025
CRS_2138,Modern JavaScript: Reactive Patterns,https://www.linkedin.com/learning/modern-javascript-reactive-patterns-724,LinkedIn Learning,JavaScript,All Levels,872305,105070,4.7,28,7.8,Traversy Media,English,"event listeners,functions,scope,memoization,debugging,es6",Interactive,Full-Stack Developer Path,PL_006,2,0.2581,2025
CRS_2139,Advanced JS: Reactive Patterns,https://scrimba.com/learn/advanced-js-reactive-patterns-471,Scrimba,JavaScript,Advanced,9520,2073,4.6,30,4.9,Mosh Hamedani,Hindi,"arrow functions,jsdoc,template literals,let const,currying,memoization,proxy,observer,functional programming",Interactive,Full-Stack Developer Path,PL_006,3,0.0822,2024
CRS_2140,JS Event Handling – Comprehensive Guide,https://www.udemy.com/course/js-event-handling-comprehensive-guide-813/,Udemy,JavaScript,Beginner,191293,16929,4.6,47,3.8,Kyle Simpson,English,"weakset,websockets,mocha,arrow functions,rest parameters,local storage,currying,let const",Interactive,Full-Stack Developer Path,PL_006,1,0.1053,2022
CRS_2141,Mastering JS Memory Management,https://www.youtube.com/watch?v=mastering-js-memory-management-742,YouTube,JavaScript,Intermediate,114480,16752,4.7,15,7.4,freeCodeCamp,Hindi,"weakmap,testing,higher order functions,try catch,functions",Interactive,Full-Stack Developer Path,PL_006,2,0.1405,2024
CRS_2142,Hands-On JavaScript: Event Handling,https://www.udemy.com/course/hands-on-javascript-event-handling-602/,Udemy,JavaScript,Intermediate,115778,16840,4.9,16,4.2,Matt Pocock,English,"higher order functions,design patterns,arrow functions,let const,promises,testing,default parameters",Interactive,Full-Stack Developer Path,PL_006,2,0.2206,2025
CRS_2143,Mastering JS JSON & REST,https://frontendmasters.com/courses/mastering-js-json-rest-269/,FrontendMasters,JavaScript,Beginner,896299,71245,4.7,164,22.8,Andrei Neagoie,English,"destructuring,cypress,generators,prototype,json,map filter reduce",Video,Full-Stack Developer Path,PL_006,1,0.2324,2025
CRS_2144,Deep Dive JavaScript: ES6+ Features,https://www.kaggle.com/learn/deep-dive-javascript-es6-features-763,Kaggle,JavaScript,Intermediate,36867,3227,4.8,207,39.6,Kevin Powell,English,"dom manipulation,events,higher order functions,memoization,jest",Video,Full-Stack Developer Path,PL_006,2,0.1648,2022
CRS_2145,Comprehensive JavaScript: Functional Programming,https://replit.com/learn/comprehensive-javascript-functional-programming-606,Replit,JavaScript,Beginner,280744,21234,4.8,63,15.8,Kyle Simpson,English,"loops,node.js,spread operator,map filter reduce,default parameters,scope,reflect",Video,Full-Stack Developer Path,PL_006,1,0.1943,2021
CRS_2146,Modern JavaScript: Performance,https://www.edx.org/learn/modern-javascript-performance-726,edX,JavaScript,Intermediate,91708,12572,4.5,290,40.5,Fun Fun Function,Hindi,"fetch api,debugging,mocha,classes,web workers,module,local storage",Bootcamp,Full-Stack Developer Path,PL_006,2,0.0557,2025
CRS_2147,Beginner JavaScript: Proxy & Reflect,https://www.udemy.com/course/beginner-javascript-proxy-reflect-892/,Udemy,JavaScript,Beginner,338217,52926,4.7,25,2.8,Jack Herrington,Hindi,"reflect,debugging,es6,hoisting,closures,operators,macrotasks,spread operator,currying",Article,Full-Stack Developer Path,PL_006,1,0.1833,2025
CRS_2148,Complete JS Node.js Intro Course,https://course.fast.ai/complete-js-nodejs-intro-course-209,Fast.ai,JavaScript,Beginner,226846,30871,4.8,22,5.8,Brad Traversy,English,"this keyword,design patterns,typescript,bundlers,service workers,let const,try catch,rest parameters,weakmap",Video,Full-Stack Developer Path,PL_006,1,0.1987,2024
CRS_2149,Advanced JS: Testing,https://neetcode.io/courses/advanced-js-testing-833,Neetcode,JavaScript,Intermediate,376191,48904,4.7,200,17.5,Kyle Simpson,English,"loops,async await,macrotasks,map filter reduce,web apis,cookies,scope,prototypal inheritance",Video,Full-Stack Developer Path,PL_006,2,0.1824,2025
CRS_2150,Complete JS JSON & REST Course,https://www.kaggle.com/learn/complete-js-json-rest-course-526,Kaggle,JavaScript,Intermediate,124964,13180,4.9,284,24.2,Fireship,English,"variables,import export,arrow functions,iterators,bubbling,weakset",Project-based,Full-Stack Developer Path,PL_006,2,0.2182,2025
CRS_2151,Mastering JS Debugging,https://www.freecodecamp.org/learn/mastering-js-debugging-868,freeCodeCamp,JavaScript,Beginner,199009,36711,4.6,97,14.5,Traversy Media,English,"weakmap,microtasks,iterators,event loop,session storage,package.json,hoisting,bubbling",Video,Full-Stack Developer Path,PL_006,1,0.1217,2024
CRS_2152,Modern JavaScript: Bundlers,https://www.udemy.com/course/modern-javascript-bundlers-210/,Udemy,JavaScript,Advanced,100062,4759,4.7,16,3.4,Kevin Powell,English,"async await,bubbling,destructuring,this keyword,proxy,prototype,import export,variables",Interactive,Full-Stack Developer Path,PL_006,3,0.1299,2023
CRS_2153,JavaScript TypeScript Basics Masterclass,https://www.udacity.com/course/javascript-typescript-basics-masterclass-445,Udacity,JavaScript,Intermediate,181831,36616,4.6,233,31.9,Ben Awad,English,"weakset,prototype,singleton,event delegation,reflect,arrow functions,async await,try catch",Video,Full-Stack Developer Path,PL_006,2,0.1206,2024
CRS_2154,Beginner JavaScript: DOM Manipulation,https://www.classcentral.com/course/beginner-javascript-dom-manipulation-813,Class Central,JavaScript,Beginner,224978,12762,4.4,35,7.8,Kyle Simpson,English,"jsdoc,let const,json,bundlers,classes,web apis,pure functions",Video,Full-Stack Developer Path,PL_006,1,0.0241,2023
CRS_2155,Mastering JS Closures,https://neetcode.io/courses/mastering-js-closures-933,Neetcode,JavaScript,Beginner,997156,193232,4.8,30,7.8,Jack Herrington,English,"let const,es6,call stack,default parameters,mocha,cypress,reflect,design patterns,debugging",Video,Full-Stack Developer Path,PL_006,1,0.3767,2024
CRS_2156,JS TypeScript Basics – Complete Guide,https://www.youtube.com/watch?v=js-typescript-basics-complete-guide-820,YouTube,JavaScript,Intermediate,510157,25195,4.6,101,25.2,Nick Cage,English,"mocha,cypress,async await,memory leaks,arrow functions,call stack,modules,web workers",Bootcamp,Full-Stack Developer Path,PL_006,2,0.1316,2024
CRS_2157,Beginner JavaScript: Prototype & Classes,https://www.udemy.com/course/beginner-javascript-prototype-classes-762/,Udemy,JavaScript,Beginner,218103,28023,4.5,11,4.3,Colt Steele,English,"dom,regex,performance,design patterns,observer,factory,cookies",Interactive,Full-Stack Developer Path,PL_006,1,0.0759,2025
CRS_2158,Modern JavaScript: Node.js Intro,https://www.codecademy.com/learn/modern-javascript-nodejs-intro-227,Codecademy,JavaScript,Intermediate,123345,18856,4.7,153,26,Brad Traversy,English,"session storage,map filter reduce,events,package.json,es6,service workers",Video,Full-Stack Developer Path,PL_006,2,0.1427,2024
CRS_2159,Complete JS Debugging Course,https://replit.com/learn/complete-js-debugging-course-836,Replit,JavaScript,Beginner,142801,17490,4.7,167,47.9,Fireship,Hindi,"testing,control flow,classes,async await,hoisting",Video,Full-Stack Developer Path,PL_006,1,0.1428,2024
CRS_2160,JavaScript Functional Programming Masterclass,https://www.designgurus.io/course/javascript-functional-programming-masterclass-396,DesignGurus,JavaScript,Beginner,1419168,218403,4.6,124,2.2,Lydia Hallie,Hindi,"typescript,weakset,data types,template literals,spread operator,memory leaks",Article,Full-Stack Developer Path,PL_006,1,0.3429,2025
CRS_2161,JavaScript Testing Masterclass,https://cognitiveclass.ai/courses/javascript-testing-masterclass-534,IBM Skills,JavaScript,All Levels,311714,13778,4.7,108,21.1,Akshay Saini,English,"functions,functional programming,pure functions,session storage,control flow,dom,destructuring,fetch api",Video,Full-Stack Developer Path,PL_006,2,0.1502,2025
CRS_2162,ES6+ Debugging,https://www.kaggle.com/learn/es6-debugging-598,Kaggle,JavaScript,Advanced,15039,648,4.8,13,4.6,Lydia Hallie,English,"this keyword,functions,functional programming,bubbling,import export,microtasks",Interactive,Full-Stack Developer Path,PL_006,3,0.1614,2021
CRS_2163,Intermediate JavaScript: Design Patterns,https://www.wandb.courses/courses/intermediate-javascript-design-patterns-804,W&B,JavaScript,Intermediate,337723,59278,4.9,193,26,Fun Fun Function,English,"memoization,spread operator,call stack,immutability,destructuring,capturing,event loop,promises,regex",Project-based,Full-Stack Developer Path,PL_006,2,0.2684,2024
CRS_2164,Complete JS Promises & Async/Await Course,https://www.linkedin.com/learning/complete-js-promises-asyncawait-course-707,LinkedIn Learning,JavaScript,Intermediate,204970,41608,4.7,8,4.3,Lydia Hallie,Hindi,"currying,regex,iterators,cypress,jsdoc,dom manipulation",Interactive,Full-Stack Developer Path,PL_006,2,0.166,2023
CRS_2165,Modern JavaScript: Regex,https://www.youtube.com/watch?v=modern-javascript-regex-763,YouTube,JavaScript,Advanced,29440,3062,4.7,46,5.2,Nick Cage,English,"memory leaks,modules,map filter reduce,jsdoc,websockets,factory",Interactive,Full-Stack Developer Path,PL_006,3,0.1242,2021
CRS_2166,Modern JavaScript: Error Handling,https://www.freecodecamp.org/learn/modern-javascript-error-handling-692,freeCodeCamp,JavaScript,Intermediate,45048,1950,4.7,40,5.6,Nick Cage,English,"this keyword,prototype,websockets,cypress,node.js,promises",Interactive,Full-Stack Developer Path,PL_006,2,0.1243,2022
CRS_2167,Advanced JS: Security,https://www.edx.org/learn/advanced-js-security-679,edX,JavaScript,Intermediate,317952,63789,4.7,7,4.5,Lydia Hallie,English,"mocha,bundlers,memory leaks,indexed db,fetch api,capturing,map filter reduce",Interactive,Full-Stack Developer Path,PL_006,2,0.1908,2025
CRS_2168,JavaScript Memory Management in Depth,https://www.udemy.com/course/javascript-memory-management-in-depth-692/,Udemy,JavaScript,Beginner,365672,35720,4.9,115,27.6,Lydia Hallie,English,"this keyword,bundlers,weakset,jsdoc,event loop,event listeners,package.json",Project-based,Full-Stack Developer Path,PL_006,1,0.2512,2023
CRS_2169,JavaScript Error Handling Masterclass,https://www.coursera.org/learn/javascript-error-handling-masterclass-435,Coursera,JavaScript,Beginner,462877,115179,4.8,22,5,Maximilian Schwarzmüller,English,"closures,capturing,microtasks,classes,cypress,web workers,error handling,event listeners,let const",Interactive,Full-Stack Developer Path,PL_006,1,0.2811,2022
CRS_2170,Intermediate JavaScript: Node.js Intro,https://www.datacamp.com/courses/intermediate-javascript-nodejs-intro-334,DataCamp,JavaScript,Intermediate,454814,56206,4.4,269,23.1,freeCodeCamp,English,"event listeners,package.json,data types,event delegation,control flow,weakset,closures,currying",Bootcamp,Full-Stack Developer Path,PL_006,2,0.0731,2024
CRS_2171,JavaScript Memory Management Masterclass,https://www.educative.io/courses/javascript-memory-management-masterclass-826,Educative,JavaScript,Advanced,96237,16048,4.6,136,12.8,Kevin Powell,English,"import export,try catch,typescript,let const,destructuring,factory",Project-based,Full-Stack Developer Path,PL_006,3,0.0988,2022
CRS_2172,Advanced JS: Promises & Async/Await,https://www.pluralsight.com/courses/advanced-js-promises-asyncawait-981,Pluralsight,JavaScript,Advanced,22800,1655,4.7,105,2.7,Jack Herrington,English,"json,dom manipulation,destructuring,arrow functions,this keyword,default parameters,debugging",Article,Full-Stack Developer Path,PL_006,3,0.1227,2024
CRS_2173,Mastering JS Functional Programming,https://www.coursera.org/learn/mastering-js-functional-programming-512,Coursera,JavaScript,All Levels,815865,149243,4.8,89,23.1,Jonas Schmedtmann,English,"symbols,scope,regex,event delegation,cypress,proxy",Bootcamp,Full-Stack Developer Path,PL_006,2,0.3302,2021
CRS_2174,Beginner JavaScript: Design Patterns,https://neetcode.io/courses/beginner-javascript-design-patterns-660,Neetcode,JavaScript,Beginner,374074,21618,4.7,32,5.5,freeCodeCamp,English,"prototypal inheritance,loops,functions,template literals,closures,design patterns,rest parameters",Interactive,Full-Stack Developer Path,PL_006,1,0.1604,2024
CRS_2175,JS Debugging – Modern Guide,https://www.udemy.com/course/js-debugging-modern-guide-532/,Udemy,JavaScript,Beginner,1160835,163782,4.9,149,30.5,Colt Steele,English,"websockets,debugging,jsdoc,pure functions,module",Video,Full-Stack Developer Path,PL_006,1,0.4031,2025
CRS_2176,Modern JavaScript: Event Handling,https://www.mygreatlearning.com/academy/modern-javascript-event-handling-314,Great Learning,JavaScript,Beginner,586027,64307,4.6,120,19.5,Coding Train,English,"operators,event loop,async await,dom,memoization,weakset",Project-based,Full-Stack Developer Path,PL_006,1,0.1677,2024
CRS_2177,Modern JavaScript: TypeScript Basics,https://www.udemy.com/course/modern-javascript-typescript-basics-924/,Udemy,JavaScript,Beginner,1920000,471260,4.7,56,9.9,Fun Fun Function,English,"microtasks,cookies,variables,closures,data types",Video,Full-Stack Developer Path,PL_006,1,0.617,2024
CRS_2178,JS Functional Programming – Advanced Guide,https://www.edx.org/learn/js-functional-programming-advanced-guide-148,edX,JavaScript,Beginner,856051,69744,4.8,17,2.2,Kevin Powell,Hindi,"spread operator,template literals,iterators,npm,event listeners,websockets,immutability,memory leaks",Interactive,Full-Stack Developer Path,PL_006,1,0.2687,2022
CRS_2179,Advanced JS: Performance,https://neetcode.io/courses/advanced-js-performance-696,Neetcode,JavaScript,Intermediate,207414,19767,4.6,223,31.2,Matt Pocock,English,"memoization,jsdoc,map filter reduce,currying,websockets,pure functions,json,web apis,closures",Project-based,Full-Stack Developer Path,PL_006,2,0.1086,2024
CRS_2180,JavaScript Generators in Depth,https://www.coursera.org/learn/javascript-generators-in-depth-645,Coursera,JavaScript,Intermediate,42619,6146,4.8,15,6,Maximilian Schwarzmüller,English,"generators,bundlers,map filter reduce,default parameters,functions,event loop,design patterns,pure functions,debugging",Interactive,Full-Stack Developer Path,PL_006,2,0.1675,2021
CRS_2181,JavaScript Promises & Async/Await in Depth,https://www.youtube.com/watch?v=javascript-promises-asyncawait-in-depth-131,YouTube,JavaScript,Advanced,9142,1451,4.9,88,11.5,Andrei Neagoie,English,"cypress,indexed db,dom,functions,weakmap,es6,capturing,currying",Video,Full-Stack Developer Path,PL_006,3,0.2017,2024
CRS_2182,Mastering JS Prototype & Classes,https://www.freecodecamp.org/learn/mastering-js-prototype-classes-470,freeCodeCamp,JavaScript,Intermediate,611020,116074,4.8,30,3,Ben Awad,English,"dom,npm,async await,symbols,cypress,promises,functional programming",Interactive,Full-Stack Developer Path,PL_006,2,0.2909,2022
CRS_2183,Mastering JS Testing,https://www.udacity.com/course/mastering-js-testing-567,Udacity,JavaScript,Beginner,583694,49759,4.8,97,28.9,Nick Cage,English,"destructuring,scope,immutability,debugging,this keyword",Video,Full-Stack Developer Path,PL_006,1,0.2359,2024
CRS_2184,Comprehensive JavaScript: Reactive Patterns,https://www.linkedin.com/learning/comprehensive-javascript-reactive-patterns-560,LinkedIn Learning,JavaScript,Intermediate,65295,13605,4.5,109,27.8,Akshay Saini,English,"node.js,web workers,map filter reduce,immutability,design patterns,singleton,module,modules,destructuring",Video,Full-Stack Developer Path,PL_006,2,0.0549,2022
CRS_2185,Intermediate JavaScript: Reactive Patterns,https://www.coursera.org/learn/intermediate-javascript-reactive-patterns-887,Coursera,JavaScript,Intermediate,195519,16863,4.7,106,25.9,Jonas Schmedtmann,English,"dom,memoization,closures,arrow functions,import export,microtasks,indexed db,es6,json",Project-based,Full-Stack Developer Path,PL_006,2,0.1455,2024
CRS_2186,Advanced JS: Regex,https://www.kaggle.com/learn/advanced-js-regex-665,Kaggle,JavaScript,Advanced,70579,8963,4.9,70,12.1,Jonas Schmedtmann,English,"web workers,higher order functions,prototype,factory,service workers,weakset,reflect,rest parameters",Bootcamp,Full-Stack Developer Path,PL_006,3,0.2115,2025
CRS_2187,JavaScript Immutability Masterclass,https://www.classcentral.com/course/javascript-immutability-masterclass-676,Class Central,JavaScript,Beginner,417987,101291,4.7,73,16.1,Coding Train,English,"service workers,pure functions,prototype,let const,operators,arrow functions,design patterns,immutability,cypress",Video,Full-Stack Developer Path,PL_006,1,0.2271,2021
CRS_2188,Modern JavaScript: Design Patterns,https://www.educative.io/courses/modern-javascript-design-patterns-904,Educative,JavaScript,Beginner,770037,124563,4.7,27,7.4,Traversy Media,Hindi,"immutability,weakmap,destructuring,dom,local storage",Interactive,Full-Stack Developer Path,PL_006,1,0.2675,2025
CRS_2189,Intermediate JavaScript: Modules,https://www.coursera.org/learn/intermediate-javascript-modules-999,Coursera,JavaScript,Intermediate,219960,29653,4.5,107,11.8,Kevin Powell,English,"node.js,mocha,spread operator,proxy,indexed db,memory leaks,default parameters,call stack,immutability",Video,Full-Stack Developer Path,PL_006,2,0.0773,2021
CRS_2190,Modern JavaScript: Closures,https://www.educative.io/courses/modern-javascript-closures-185,Educative,JavaScript,Intermediate,95540,8075,4.8,44,7.8,Traversy Media,Hindi,"event listeners,local storage,web apis,classes,observer,arrow functions,modules",Video,Full-Stack Developer Path,PL_006,2,0.1723,2025
CRS_2191,Advanced JavaScript: Node.js Intro,https://developers.google.com/learn/advanced-javascript-nodejs-intro-877,Google,JavaScript,Advanced,83295,13913,4.8,110,11.4,Jonas Schmedtmann,Hindi,"reflect,fetch api,rest parameters,event listeners,local storage,pure functions,microtasks,control flow",Video,Full-Stack Developer Path,PL_006,3,0.1763,2024
CRS_2192,Advanced JavaScript: Modules,https://www.coursera.org/learn/advanced-javascript-modules-488,Coursera,JavaScript,Intermediate,134698,17975,4.9,5,6.8,Jonas Schmedtmann,English,"currying,es6,weakmap,indexed db,cypress",Interactive,Full-Stack Developer Path,PL_006,2,0.2227,2024
CRS_2193,Advanced JavaScript: Closures,https://www.youtube.com/watch?v=advanced-javascript-closures-985,YouTube,JavaScript,Advanced,41269,1677,4.9,49,10.7,Traversy Media,English,"json,weakmap,custom events,fetch api,testing,proxy,destructuring,dom manipulation",Video,Full-Stack Developer Path,PL_006,3,0.2038,2025
CRS_2194,JS Prototype & Classes – Hands-On Guide,https://www.codecademy.com/learn/js-prototype-classes-hands-on-guide-418,Codecademy,JavaScript,Beginner,380884,21852,4.8,18,7.6,Matt Pocock,English,"spread operator,web workers,prototype,module,event loop,event delegation,dom manipulation",Interactive,Full-Stack Developer Path,PL_006,1,0.201,2024
CRS_2195,Building Error Boundaries with React,https://www.coursera.org/learn/building-error-boundaries-with-react-739,Coursera,React,Intermediate,56027,5223,4.6,97,13.8,Ryan Florence,English,"usecontext,context api,testing library,css modules,vercel,props,useref",Video,Full-Stack Developer Path,PL_006,2,0.0876,2024
CRS_2196,Complete React TypeScript with React,https://www.simplilearn.com/courses/complete-react-typescript-with-react-311,Simplilearn,React,Intermediate,334077,49243,4.5,278,54,Colby Fayock,English,"react router,accessibility,state,ant design,components,isr,react spring",Video,Full-Stack Developer Path,PL_006,2,0.1001,2025
CRS_2197,Comprehensive React: Context API,https://online.stanford.edu/courses/comprehensive-react-context-api-940,Stanford Online,React,Intermediate,67590,6270,4.8,24,3.2,Next.js Team,English,"concurrent mode,formik,error boundaries,storybook,ssg,usereducer,react router v6,useref",Interactive,Full-Stack Developer Path,PL_006,2,0.1692,2024
CRS_2198,Building State Management with React,https://www.kaggle.com/learn/building-state-management-with-react-913,Kaggle,React,Intermediate,542974,104184,4.7,41,6.5,Ben Awad,English,"react 18,hooks,css modules,virtualization,recoil,react spring,state,deployment,concurrent mode",Interactive,Full-Stack Developer Path,PL_006,2,0.2371,2021
CRS_2199,Next.js Deployment,https://replit.com/learn/nextjs-deployment-228,Replit,React,Advanced,62609,2506,4.8,175,42.6,Scott Tolinski,English,"formik,internationalization,suspense,aws amplify,client components,storybook,redux,framer motion",Video,Full-Stack Developer Path,PL_006,3,0.1658,2024
CRS_2200,React React 18 Features Masterclass,https://www.coursera.org/learn/react-react-18-features-masterclass-124,Coursera,React,Beginner,564433,93662,4.5,80,11.9,Kent C. Dodds,English,"swr,formik,portals,react hook form,accessibility,custom hooks,styled components,concurrent mode",Video,Full-Stack Developer Path,PL_006,1,0.15,2021
CRS_2201,React Error Boundaries – Hands-On,https://www.designgurus.io/course/react-error-boundaries-hands-on-244,DesignGurus,React,Beginner,766879,164599,4.9,124,22.2,Vercel Team,Hindi,"isr,state,lazy loading,recoil,gatsby,deployment,usereducer",Project-based,Full-Stack Developer Path,PL_006,1,0.3795,2024
CRS_2202,React Component Patterns – Comprehensive,https://www.coursera.org/learn/react-component-patterns-comprehensive-234,Coursera,React,Beginner,90873,7189,4.5,181,12.6,Scott Tolinski,Hindi,"usecontext,client components,styled components,react 18,ant design,tailwind,pwa",Article,Full-Stack Developer Path,PL_006,1,0.0513,2024
CRS_2203,React React Router Masterclass,https://www.edx.org/learn/react-react-router-masterclass-705,edX,React,Intermediate,172471,19716,4.6,211,59.2,freeCodeCamp,English,"performance,error boundaries,ant design,css modules,styled components,forms,yup",Video,Full-Stack Developer Path,PL_006,2,0.1064,2024
CRS_2204,React Animations in Practice,https://huggingface.co/learn/react-animations-in-practice-843,Hugging Face,React,Intermediate,225238,50179,4.5,204,30,Wes Bos,Hindi,"aws amplify,cypress,recoil,lazy loading,context api",Video,Full-Stack Developer Path,PL_006,2,0.0942,2024
CRS_2205,Complete React React Router,https://www.coursera.org/learn/complete-react-react-router-983,Coursera,React,Advanced,8716,1210,4.8,143,37.8,Vercel Team,English,"deployment,animations,context api,isr,suspense,ssg",Bootcamp,Full-Stack Developer Path,PL_006,3,0.1615,2024
CRS_2206,All Levels React: Error Boundaries,https://www.kaggle.com/learn/all-levels-react-error-boundaries-201,Kaggle,React,All Levels,165951,11775,4.7,74,13.1,Scott Tolinski,English,"swr,zod,client components,pwa,usecallback",Video,Full-Stack Developer Path,PL_006,2,0.1396,2022
CRS_2207,All Levels React: Animations,https://www.codecademy.com/learn/all-levels-react-animations-265,Codecademy,React,All Levels,497458,97481,4.5,61,17.2,Brad Traversy,English,"vercel,storybook,ant design,react hook form,react router",Video,Full-Stack Developer Path,PL_006,2,0.149,2023
CRS_2208,React Next.js Masterclass,https://www.datacamp.com/courses/react-nextjs-masterclass-939,DataCamp,React,Intermediate,63891,12633,4.5,188,28.6,Ben Awad,Hindi,"remix,jotai,lazy loading,concurrent mode,styled components,suspense,animations,yup",Video,Full-Stack Developer Path,PL_006,2,0.054,2023
CRS_2209,React Animations – Advanced,https://www.coursera.org/learn/react-animations-advanced-169,Coursera,React,Beginner,358264,18390,4.7,94,22.2,Maximilian Schwarzmüller,Hindi,"remix,portals,animations,zod,netlify,framer motion,isr",Video,Full-Stack Developer Path,PL_006,1,0.1568,2024
CRS_2210,Modern React: State Management,https://www.edx.org/learn/modern-react-state-management-464,edX,React,Beginner,643460,106532,4.9,181,34.8,freeCodeCamp,English,"jsx,remix,usereducer,ssg,redux,components",Video,Full-Stack Developer Path,PL_006,1,0.3252,2024
CRS_2211,Beginner React: State Management,https://www.freecodecamp.org/learn/beginner-react-state-management-207,freeCodeCamp,React,Beginner,305165,28882,4.7,155,14.1,Dan Abramov,Hindi,"deployment,remix,jest,usecallback,yup,react query",Article,Full-Stack Developer Path,PL_006,1,0.162,2024
CRS_2212,Intermediate React: Error Boundaries,https://www.deeplearning.ai/short-courses/intermediate-react-error-boundaries-127/,DeepLearning.AI,React,Intermediate,127066,20868,4.7,38,1.2,Colby Fayock,English,"react query,typescript with react,props,jsx,styled components,state,streaming ssr,usememo,useref",Interactive,Full-Stack Developer Path,PL_006,2,0.1446,2021
CRS_2213,React React 18 Features Deep Dive,https://www.coursera.org/learn/react-react-18-features-deep-dive-455,Coursera,React,Beginner,176212,28488,4.9,169,24,Kent C. Dodds,English,"react 18,material ui,typescript with react,hooks,usereducer,redux toolkit",Video,Full-Stack Developer Path,PL_006,1,0.2337,2024
CRS_2214,React Styling – In-Depth,https://www.wandb.courses/courses/react-styling-in-depth-217,W&B,React,Advanced,88856,12970,4.8,6,7.3,Ryan Florence,English,"formik,ssr,state,gatsby,usecallback,custom hooks,jsx,typescript with react",Interactive,Full-Stack Developer Path,PL_006,3,0.1758,2021
CRS_2215,Next.js Hooks,https://www.udemy.com/course/nextjs-hooks-386/,Udemy,React,Beginner,150040,34159,4.4,49,13.3,Fireship,English,"server components,state,useeffect,lazy loading,accessibility",Video,Full-Stack Developer Path,PL_006,1,0.0367,2025
CRS_2216,Building React 18 Features with React,https://www.educative.io/courses/building-react-18-features-with-react-446,Educative,React,Intermediate,431952,64377,4.4,137,11.8,Fireship,English,"ant design,custom hooks,styled components,chakra ui,usestate",Video,Full-Stack Developer Path,PL_006,2,0.0783,2024
CRS_2217,React Custom Hooks in Practice,https://www.udacity.com/course/react-custom-hooks-in-practice-231,Udacity,React,Advanced,84862,11757,4.9,144,12,Vercel Team,English,"react router v6,pwa,virtualization,ant design,useeffect,testing library,ssg,usecontext",Video,Full-Stack Developer Path,PL_006,3,0.2146,2024
